0.0002660274505615234,0.0004324913024902344,0.0006336688995361329,0.0006357669830322265,0.0004263877868652344
0.0005563020706176758,0.0015688180923461915,0.0025907278060913084,0.0014919281005859376,0.0009605646133422852
0.0035790443420410157,0.037733840942382815,0.06254630088806153,0.010516834259033204,0.006057834625244141
0.008030867576599121,0.14856493473052979,0.24685876369476317,0.023810791969299316,0.013448309898376466
0.017679524421691895,0.6009984254837036,0.9852420806884765,0.05263047218322754,0.028901267051696777
0.027523279190063477,1.3678872108459472,2.260860276222229,0.0869147539138794,0.04552755355834961
0.03758585453033447,2.42867488861084,3.9882039546966555,0.11744258403778077,0.06558418273925781
0.05046241283416748,3.8566258192062377,6.355954360961914,0.1566467761993408,0.08145644664764404
0.08051469326019287,8.803969764709473,14.053463816642761,0.23701257705688478,0.1283808946609497
0.11141755580902099,15.434420561790466,25.185124588012695,0.328318190574646,0.1821061611175537
